,mean,std,count,ev,synergy,pct
AW,36.96528205745445,16.771540448623934,1935829,-1.8708216598724334,0.0456530196645204,4.821300494321595
AX,43.05226554808717,15.69765833889842,1012713,4.216161830760285,0.5886802040910837,2.5222236506974043
AY,38.93771892623743,17.543136838058327,1898185,0.10161520891054465,-0.11831455184277928,4.727545810510039
AZ,46.033543823089374,18.092312495982238,1048032,7.197440105762489,1.438616061525643,2.6101877798425637
B?,52.581944137682,29.00566464452775,570474,13.745840420355115,-1.445416250489501,1.4208003796810658
BB,32.64226291931097,15.843913031592594,137875,-6.193840798015913,-2.785217880011274,0.343386118120242
BC,35.06894249227944,18.142619153961707,575088,-3.7671612250474453,-2.7465721404263945,1.4322918288125748
BD,37.16242613463011,19.633613872342007,1068498,-1.6736775826967758,-0.6769136962583886,2.661159604273743
BE,39.37706326938146,20.658567909169534,2690148,0.5409595520545736,0.3454980699671637,6.69997808804303
BF,33.833276829004284,14.620333791158654,489638,-5.002826888322602,-1.4132026765248185,1.219473378815297
BG,33.98958270983621,17.35104291453417,835342,-4.846521007490672,-1.198931387869294,2.0804703295216624
BH,37.050981767322256,16.836323108650962,496197,-1.7851219500046298,-1.2371524368649531,1.235808969377405
BI,37.70789717853498,19.799258157782926,2264391,-1.1282065387919076,0.11680696266483181,5.6396042458488695
BJ,36.41556502779469,13.284527607383533,254545,-2.4205386895321936,1.1506796234446455,0.6339598871217915
BK,37.76158062480403,16.359888573891837,251951,-1.0745230925228526,0.842728315422157,0.6274993715068946
BL,37.92584417820516,20.74599655558572,1155769,-0.910259539121725,0.720644538029255,2.8785133661194124
BM,36.74929528229615,18.199073320808193,537804,-2.0868084350307328,-1.0165320763702752,1.3394337470138795
BN,36.3218554050759,19.626915894381803,1660985,-2.5142483122509844,-1.662598458600911,4.136784706480146
BO,37.64050618158687,19.0563314597046,1836179,-1.1955975357400135,1.2790297620524456,4.573116076039223
BP,32.486520210452255,14.64861048034647,514511,-6.34958350687463,-4.60605286142782,1.2814211062205898
BQ,33.55759718764935,13.349671887984,341067,-5.278506529677536,0.3727420619438391,0.8494482186684793
BR,38.23642641204747,21.042654792373007,1704192,-0.599677305279414,-0.3339960224730234,4.244394381951561
BS,41.274377036097874,22.482521858772202,1157852,2.438273318770989,-0.9558325003999499,2.883701204988275
BT,36.49046845510398,19.796865589625714,1681207,-2.345635262222906,-1.4952974988449412,4.187148833991498
BU,35.730458122183805,18.192525608842946,1118086,-3.1056455951430806,1.5424197126888401,2.7846615504231287
BV,31.730585468498578,14.547869085897197,565530,-7.105518248828307,-1.5625040925586653,1.4084870453711003
BW,34.19001197550107,15.07850491826276,481817,-4.646091741825813,0.06447841657372066,1.1999947000858795
BX,39.551699283240715,14.326280566553795,248340,0.71559556591383,-0.11779058189279112,0.6185059552056638
BY,37.25468392311332,15.345293933443518,469158,-1.5814197942135664,0.9927459238956899,1.1684666865280615
BZ,42.35650904710052,17.340700035510995,258978,3.520405329773638,0.5556767643993723,0.6450005446857228
C?,57.208705030811586,30.846877454783083,725052,18.3726013134847,0.7933108092564964,1.805786340636937
CC,33.70206681398674,19.04743321621289,176939,-5.134036903340146,-6.501481652102683,0.44067739876030826
CD,39.06652577332878,21.83307475894045,1241128,0.23042205600189192,-1.1608478909433089,3.091105175052328
CE,42.09321695143696,23.342523229165582,3209663,3.257113234110072,0.6736179186390743,7.993861962242396
CF,35.73404702692121,16.939436570822426,551684,-3.102056690405675,-1.9004663119914795,1.3740027357319862
CG,33.51178715810335,18.302615573911275,912264,-5.324316559223533,-4.064760772985743,2.2720492740587086
CH,42.930896321070236,21.70169834927553,598000,4.09479260374335,2.254728283499439,1.489355565808919
CI,40.88082239670994,22.832994531403568,2711684,2.0447186793830525,0.9016983474562039,6.753614812901326
CJ,35.626190673403464,14.407319505299546,277679,-3.2099130439234216,-2.0267285643301705,0.6915765286927339
CK,40.235288953194356,18.873704425236433,284752,1.3991852358674706,0.9284028104288922,0.7091922676843166
CL,38.925995081553566,22.166779293961202,1327655,0.08989136422668054,-0.6672383920059275,3.30660595940475
CM,38.227074743301614,20.144685335771392,610931,-0.6090289740252715,-1.9267864487484019,1.5215610119986769
CN,40.1024171609289,23.057182041627577,2035694,1.2663134436020158,-0.2700705361314988,5.070020383250538
CO,40.215936637130234,21.8409231790316,2147630,1.3798329198033485,1.4664263842122196,5.348803835782958
CP,38.5153458456845,20.869587510845328,635905,-0.32075787164238534,-0.9652610595791629,1.5837602860798006
CQ,33.64069143799099,14.605209561239464,377937,-5.195412279335898,-1.9321975210981108,0.9412752081523836
CR,40.72485716788963,23.640978798558926,2065887,1.8887534505627457,-0.23359910001445172,5.145217895957007
CS,44.386261409935905,24.905733997874442,1416419,5.5501576926090195,-0.2319819599455073,3.5276781290426475
CT,39.96493688029442,23.158647789596102,2068926,1.1288331629675312,-0.4088629070380918,5.152786711282247
CU,37.05092343775736,20.26306768550744,1293157,-1.7851802795695235,0.4748511948788092,3.2206865809611442
CV,33.983965845998114,17.877476011962706,653979,-4.852137871328772,-1.6971575484427177,1.6287746882477443
CW,32.96993394809638,14.121609620637328,526707,-5.866169769230503,-3.5436334442145565,1.3117959899674219
CX,40.84976067068853,15.876301368871562,282456,2.0136569533616466,-1.2077630278285625,0.7034739392911773
CY,38.27292668474669,17.27820807801026,526548,-0.5631770325801924,-0.37704514785452403,1.3113999907450749
CZ,41.82536223989541,16.833203192230968,284549,2.9892585225685266,-2.363503876189327,0.7086866837715086
D?,57.11590994287325,29.43942216238838,1248452,18.279806225546366,0.6766905231354983,3.109346044891767
DD,34.07055465591761,18.971430869482365,858370,-4.765549061409274,-6.1806442065371385,2.13782297161104
DE,43.25248954031015,23.188273825108354,5703563,4.4163858229832655,1.809065309329604,14.205072406340829
DF,36.60475438253138,17.68073245314982,1001476,-2.231349334795503,-1.0535841545639713,2.4942372150903895
DG,36.08851240828154,19.705699207663187,1711760,-2.7475913090453474,-1.5118607209902208,4.263242948710828
DH,39.61591169865351,19.4776391431695,1019690,0.779807981326627,-1.084081537099948,2.539600295818891
DI,40.66431415295456,22.234422305169225,4768658,1.8282104356276747,0.6613649055181625,11.876634337356569
DJ,36.824614527105155,14.394861217703559,505937,-2.011489190221731,-0.8521299088111434,1.2600670349476037
DK,37.67961400299251,16.787632034239916,495237,-1.156489714334377,-1.651097337955619,1.2334180306764408
DL,38.78545840312863,21.945968694809864,2368832,-0.05064531419825613,-0.8316002686135278,5.899720942585741
DM,39.00521711934127,20.63417831622853,1112683,0.16911340201438207,-1.172469270891412,2.771205048546765
DN,39.88195137959382,22.649382839511997,3601821,1.0458476622669366,-0.5143615156492416,8.970555440463958
DO,39.537689932690924,21.101432880449533,3779431,0.7015862153640384,0.7643544815902459,9.412904005753793
DP,38.14992556352316,20.334994732933442,1114373,-0.6861781538037235,-1.3545065399231646,2.7754140968849206
DQ,34.12486706342741,14.61573317898536,675134,-4.711236653899476,-1.471847093844353,1.681462509309095
DR,40.63221690546527,23.359921354443415,3659290,1.796113188138385,-0.35006456062147606,9.113685499011572
DS,43.91953555787782,24.247289544099058,2443017,5.083431840550936,-0.7225330101862539,6.084483221263893
DT,38.93983219621427,22.11425643608192,3572625,0.10372847888738335,-1.4577927893009033,8.897841017220886
DU,37.08028482077409,20.119496607626814,2279609,-1.755818896552796,0.48038737971287304,5.677505605381445
DV,34.33472897532865,17.875062884631117,1177236,-4.501374741998234,-1.3702196172948433,2.9319782422585763
DW,36.6150253668959,17.606979909607876,984748,-2.221078350430986,0.0776327764022966,2.4525751082260894
DX,41.21105106334405,15.849257156419926,508114,2.3749473460171657,-0.870297833355707,1.2654889865642693
DY,38.16273507839583,16.88798160855808,939527,-0.673368638931052,-0.5110619523880473,2.3399494426049436
DZ,42.625538525229196,17.548824871856855,516921,3.7894348079023104,-1.587152789038207,1.2874233585844685
E?,60.036441603614676,29.476881940185873,3215336,21.20033788628779,2.404996815351126,8.007990915628406
EE,37.67714512823176,21.928567196309857,8089260,-1.1589585890951284,-4.958504471274587,20.146796662667988
EF,39.001708508230145,19.043263857383753,2556031,0.1656047909032594,0.1511446026089942,6.3659514987126045
EG,38.696966046571596,21.241163559128,4366481,-0.13913767075528938,-0.09563245122595987,10.87498792700484
EH,42.100583855991374,20.910818537096215,2612288,3.2644801386644886,0.20836525171211662,6.50606299715025
EI,40.866990372661554,23.549318657532805,12619064,2.030886655334669,-0.32818424330064033,31.428550507857796
EJ,38.381223741142534,14.693760199822016,1275760,-0.45487997618435116,-0.4877460632995607,3.17735828868961
EK,40.61390111832064,18.528826804709833,1270387,1.7777974009937552,0.09096440884671608,3.163976503647651
EL,41.789506474714116,23.29135790538212,6120193,2.953402757387231,0.9802224344461621,15.242714896947803
EM,41.94443765060816,21.973561694891675,2829362,3.1083339332812727,0.5745258918496816,7.046699067538888
EN,42.28533644152925,23.656997522031478,9220354,3.4492327242023677,0.6967981777603924,22.96385543248918
EO,39.06261388342412,22.049845606717398,9767115,0.22651016609723484,-0.9029469362023548,24.325597135695286
EP,41.397406580924894,21.95334921992262,2863093,2.5613028635980086,0.7007491089527704,7.1307081855828685
EQ,35.398714359357484,16.25330369633451,1701253,-3.4373893579694013,-1.390225166440075,4.237074622741005
ER,43.66660339125218,24.52084256356433,9461284,4.830499673925296,1.4920965566396376,23.563906329596776
ES,47.28009321561928,25.673854010746137,6602327,8.443989498292396,1.4457992790294085,16.44349910491723
ET,42.61151853126598,23.966171505015343,9399115,3.7754148139390935,1.0216681772250098,23.409070633659027
EU,37.07872013102251,21.11868255398506,5917762,-1.7573835863043783,-0.7134026785645062,14.738548113432309
EV,38.08567491468492,19.811602446320837,2981888,-0.750428802641963,1.1885009535356303,7.426574397021448
EW,37.876067365438935,17.872667659658973,2482163,-0.9600363518879504,0.14644940641953497,6.181978727918
EX,43.95927079245435,16.63498244812432,1291923,5.123167075127462,0.6856965272287923,3.2176132285059467
EY,38.58836334958165,17.611670680358245,2391427,-0.24774036774523722,-1.2776590497280296,5.955995171698539
EZ,46.34954793874578,18.944769022392396,1323272,7.513444221418894,0.9446312559525794,3.2956898298981603
F?,50.060869911167444,28.120801042961588,527847,11.224766193840559,-3.785489183210913,1.314635229674817
FF,35.98352235083207,15.913521804006834,128295,-2.8525813664948174,0.9180441390961107,0.3195265423335372
FG,34.61059050120707,16.311333767206825,794901,-4.225513216119815,-0.39692230270529194,1.9797495461824006
FH,36.64151885765512,15.133857740213646,468510,-2.194584859671764,-1.4656140527389425,1.1668528029049108
FI,37.93672457149838,18.59809996200342,2160902,-0.8993791458285045,0.5266356494213795,5.381858563323787
FJ,35.59350446362744,11.995819907587501,237363,-3.2425992536994457,0.5096203530705381,0.5911670654968268
FK,36.92764933793162,13.832818821060284,234870,-1.9084543793952662,0.18979832234288807,0.5849580965577605
FL,37.8512797312463,19.15427509884298,1085306,-0.9848239860805847,0.8270813848635399,2.7030209560297904
FM,35.569615403801066,16.04407658629141,501175,-3.2664883135258194,-2.015210661072217,1.2482069827663629
FN,36.29199897842849,18.182674469459034,1577961,-2.5441047388983975,-1.5114535914551794,3.9300083578250966
FO,36.80063631744272,16.93268911323102,1731840,-2.035467399884169,0.6201611917014347,4.313253416539329
FP,33.34169127864814,14.358902208563965,493662,-5.494412438678744,-3.5698804994387885,1.2294953968701716
FQ,34.036429569191206,12.408043438228397,324297,-4.799674148135679,1.0325757372788402,0.8076815082360117
FR,38.53430271131511,19.86878128921237,1621796,-0.30180100601177884,0.14488157058775641,4.039182105696725
FS,40.164435336428866,20.5589911080096,1081343,1.3283316191019807,-1.8847729062758134,2.693150862204873
FT,36.82549391957375,18.581596562727107,1602437,-2.0106097977531334,-0.9792707405820238,3.990967332455095
FU,35.49815814418127,16.495923182539528,1057086,-3.3379455731456176,1.4911210284794478,2.6327373204660316
FV,32.042140126066386,12.90646299148865,539557,-6.7939635912605,-1.0699481411977132,1.343799700704286
FW,34.51111187961734,13.915594930519244,462658,-4.324991837709547,0.5665796144831319,1.152278039073617
FX,41.03655654530731,14.324296682148475,242036,2.2004528279804276,1.5480679739669512,0.6028054577359993
FY,37.37487016708153,14.022244515482248,446728,-1.4612335502453533,1.2939334616570477,1.1126034000044929
FZ,41.963879669659,15.294745187380695,244959,3.127775952332115,0.34404868075099415,0.6100853679682057
G?,52.96384636805598,28.875648645705677,940846,14.127742650729097,-0.8245473184987802,2.3432344927576225
GG,30.76362656160904,17.080495019293146,482275,-8.072477155717845,-4.185920834479727,1.2011353770911313
GH,37.71750701551308,18.24209836926906,804289,-1.1185967018138072,-0.33166048705739115,2.0031309342289125
GI,38.67395813690364,21.6851931374443,3786342,-0.16214558042324256,1.3218346226502362,9.43011627383959
GJ,35.42631663435536,13.38871779860011,404915,-3.409787082971526,0.4003979316220523,1.00846556677177
GK,35.175873404252584,15.041980437690706,389081,-3.660230313074301,-1.504012203512552,0.9690300215727425
GL,36.71412699682097,20.910084129499865,1863149,-2.121976720505913,-0.25210594173819345,4.640286510169434
GM,36.02083299553645,18.751099169957392,863438,-2.8152707217904336,-1.5060276615132366,2.150445135503213
GN,39.7681510885219,22.83749799050778,2935127,0.9320473711950115,2.0226639264618242,7.310113267234173
GO,36.42145458235767,19.370768216546587,2946289,-2.414649134969217,0.2989448644399815,7.337912910755175
GP,34.73880610097152,17.948371752803205,855667,-4.0972976163553625,-2.1148002692918126,2.131090984831138
GQ,31.994821467705073,13.201432246913935,543011,-6.841282249621813,-0.9510669563836984,1.352402098905463
GR,37.67719516369996,21.746224459610282,2792548,-1.1589085536269224,-0.6542605692037924,6.955011549479206
GS,40.96024706664091,23.052810443325374,1884188,2.124143349314025,-1.0309957682401745,4.692685426137752
GT,36.00898878948826,20.611149500506407,2737966,-2.827114927838629,-1.7378104628439246,6.819071740962513
GU,34.26979124138024,18.36176429624006,1783112,-4.566312475946646,0.32071953350201454,4.440949467659989
GV,32.088316291073,16.292596417716425,923782,-6.747787426253886,-0.9658065683675048,2.3007355573479846
GW,34.15529515036325,15.920444562866058,779213,-4.680808566963634,0.26872829305263934,1.9406776229108114
GX,38.34115417507957,14.077722696564422,395226,-0.494949542247312,-1.0893689884371938,0.9843345198200599
GY,36.695907779905355,15.873852473352885,750986,-2.140195937421531,0.6729364823044648,1.8703765534190249
GZ,41.34924896719408,17.07508652441711,414163,2.5131452498671933,-0.21261661389033293,1.0314982762577247
H?,56.00006240728061,29.537742550378113,560832,17.163958689953724,-0.887951385755855,1.396786389103257
HH,34.61334714053411,13.921670269562098,123607,-4.222756576792776,-6.535440468518061,0.3078507916771623
HI,40.40764704385089,20.21761459535709,2200092,1.571543326524008,-0.044096576884214755,5.479463654668355
HJ,37.277763101063854,12.660312240614077,238473,-1.558340616263031,-0.8477757081511541,0.5939315883698166
HK,39.67928782687633,16.031849846824613,239043,0.8431841095494477,-0.10021788737050485,0.5953512082235141
HL,38.76984028344587,19.251153559086816,1078160,-0.06626343388101219,-1.2960127615949943,2.6852234060744884
HM,39.86396814355331,18.460995946929142,521841,1.0278644262264223,-0.7625126199780823,1.29967691942691
HN,39.59805935840843,20.186509165355723,1622247,0.761955641081542,-1.2470479101333467,4.040305348773949
HO,40.03569032181008,18.905767318853876,1774991,1.1995866044831942,0.8135604974106911,4.420723620586521
HP,40.006265452277354,19.11753511608158,532284,1.1701617349504687,0.05303897553231707,1.3256858494833357
HQ,35.20231048673915,12.781223307506803,314912,-3.6337932305877345,-0.8431980438313218,0.7843075918729403
HR,40.99416403861258,21.398347757906087,1665364,2.1580603212856957,-0.43691180077287584,4.147690873742149
HS,45.44091474458289,23.18087596809457,1145675,6.604811027256005,0.3500518032201043,2.853373641903233
HT,40.89646454304773,20.841895589091525,1660436,2.060360825720842,0.050045184233844964,4.1354173884105325
HU,36.87570427041709,16.996935082799805,1054815,-1.960399446909797,-0.17298754394283833,2.6270812561015635
HV,34.33206016994877,14.614418940915124,539339,-4.504043547378117,-1.8216827959734374,1.3432567583742752
HW,38.71247690951921,16.269881928156906,472056,-0.12362680780767477,1.7262899457268972,1.1756843327315971
HX,41.01234891497808,14.414425980056912,236539,2.176245197651191,-1.517794355020392,0.5891148431118326
HY,40.13542682859691,16.010977578792314,454105,1.2993231112700272,1.0128354245143214,1.1309762695847143
HZ,42.61863044426444,16.19343731808265,240735,3.7825267269375544,-2.0428552433016733,0.5995652376839634
I?,57.617697157095364,29.622473661085344,2739909,18.78159343976848,1.4267273523759627,6.823910901270819
II,32.420871020780545,19.264999255044994,5252412,-6.41523269654634,-7.3338286116375,13.081453254383874
IJ,37.41861116063634,14.298601640584016,1082501,-1.4174925566905472,-0.009883660261607474,2.696034932012911
IK,39.466880085639225,18.09774473519171,1079879,0.6307763683123397,0.38441835970944993,2.6895046806859026
IL,40.150862302780446,22.825181162816314,5161760,1.3147585854535606,0.7820532460566412,12.855678905300746
IM,40.921671011734816,21.65280620739316,2394669,2.08556729440793,0.9922342365204884,5.964069570936586
IN,41.75095358747298,23.688663971049568,7892826,2.9148498701460923,1.6028903072482663,19.65756577435008
IO,37.475706850532625,21.323386201828786,8249198,-1.360396866794261,-1.0493789855497013,20.54513203137091
IP,39.83228354929346,21.35101343925132,2407003,0.9961798319665718,0.5761010608654829,5.994788152121681
IQ,36.30203557391783,16.045566075026244,1490980,-2.5340681434090584,0.953571031664417,3.71337685871201
IR,41.14032618982058,23.69937720299524,7898775,2.3042224724936915,0.4062943387521827,19.672382122612618
IS,45.369551502545605,25.214101120262136,5573142,6.533447785218719,0.975732549499881,13.880250931009115
IT,40.957660337939195,23.51392824821014,7932137,2.12155662061231,0.8082849674423755,19.755472223593415
IU,34.829925468114716,20.11334004689975,5048175,-4.006178249212169,-1.521722357928148,12.572788517437191
IV,36.448915028390445,19.17992688249448,2523384,-2.3871886889364404,0.9922160507853022,6.284642148951795
IW,35.887349356721266,16.86622596592303,2078337,-2.9487543606056192,-0.40179361875398456,5.1762253822351365
IX,42.48852007919149,16.093213339890948,1089511,3.652416361864603,0.6554207975100823,2.7134937656522427
IY,37.32380538919202,17.224857439229208,2027020,-1.512298328134868,-1.1017420265735112,5.048417255862868
IZ,45.22045890306945,19.042644078620995,1126033,6.384355185742564,1.2560172038203987,2.8044540398570477
J?,43.71092856071905,22.37708304246658,253446,4.874824843392162,-10.153836432480254,0.6312227604214169
JK,39.213833590239744,13.676880195882134,121964,0.37772987291285887,2.457576675830069,0.30375879971290803
JL,35.404515981761,13.721307333737577,530073,-3.431587735565884,-1.6380882634427039,1.3201792187876775
JM,36.263947033037276,13.285689953522695,253441,-2.5721566842896095,-1.3392849306569516,0.6312103076156828
JN,36.70753178025599,14.980669609670297,801205,-2.1285719370708946,-1.114326688448621,1.9954500436520652
JO,37.98111703148893,13.749451998976195,885454,-0.8549866858379573,1.782236006926702,2.205277329711991
JP,35.90148743254507,12.879570241071292,255541,-2.934616284781818,-1.028490244362807,0.6364404860240418
JQ,35.35413138634806,12.630504072270613,170657,-3.4819723309788273,2.331871655614748,0.42503169363587406
JR,36.23617097184059,14.854544384501652,798845,-2.599932745486292,-2.1716560677077013,1.9895723193455284
JS,39.462062933843974,16.377530843820928,543110,0.6259592165170886,-2.60555120768165,1.3526486644590001
JT,36.19129332343787,14.29838558328945,799019,-2.644810393889017,-1.6318772355388518,1.990005676985078
JU,37.10052860179281,13.870230516443147,541050,-1.7355751155340755,3.0750855872700456,1.3475181084965144
JV,34.739628974272556,12.509998650228185,284832,-4.09647474305433,1.6091348081875125,0.7093915125760636
JW,36.174496108057646,12.200153725730125,237799,-2.6616076092692396,2.211557944102495,0.5922529501568481
JX,39.88741815992575,12.800792683065142,119593,1.0513144425988656,0.38052368976444484,0.29785367923375594
JY,38.753070366182484,12.960009436195108,229940,-0.08303335114440102,2.6537277619370556,0.5726796301038509
JZ,40.42427481418141,14.73126858537043,121624,1.5881710968545235,-1.2139620735475418,0.30291200892298326
K?,51.12772845872973,27.737935743671304,260999,12.291624741402842,-4.391003439501404,0.6500339687634817
KL,38.52292804495542,18.341541816379074,538489,-0.3131756723714645,-0.17364310528011373,1.3411397813994632
KM,37.53206543137699,15.938862338088494,251439,-1.3040382859498933,-1.725133437349065,0.6262242041997137
KN,38.89234109050339,18.19227479126914,794147,0.05623737317650779,-0.583484283233048,1.9778716630776851
KO,38.205699870220904,16.06285669650483,864546,-0.6304038471059812,0.35285194062684866,2.153204677253909
KP,38.03930527316211,15.926733492650559,256734,-0.7967984441647786,-0.5446393087775974,0.6394117254722191
KQ,35.93746173625566,13.198649980497413,163340,-2.898641981071222,1.2612351004905236,0.40680825772446294
KR,38.881940471163766,18.502400366467878,800486,0.04583675383688046,-1.1798534734163582,1.993659330187489
KS,43.05494372109286,20.53165952041649,551983,4.218840003765976,-0.6666373254645919,1.3747474135148905
KT,37.71450271474751,17.591343977555013,796575,-1.121601002579375,-1.7626347492610392,1.983918745542207
KU,36.448961995727274,15.107341923602247,521915,-2.387141721599612,0.7695520761726797,1.299861220951776
KV,33.8368189016185,12.856577141024571,269014,-4.999284815708386,-0.9476421694983728,0.6699958163553855
KW,37.66150404844526,15.390131560506799,235152,-1.1745996688816263,2.0445989794582786,0.5856604348011688
KX,39.57575523515276,12.499083226120401,116520,0.7396515178258767,-1.5851061400403736,0.2902001848295238
KY,39.58913825580046,14.027661261512948,224034,0.753034538473571,1.8358287465231982,0.5579703759706277
KZ,42.05460488367622,14.654210220523833,119623,3.218501166349334,-1.2375989090845607,0.29792839606816107
L?,57.337537247082544,28.94466169248567,1344065,18.50143352975566,1.5324580180573832,3.347476067824356
LL,32.47997034957929,19.446981101021155,960526,-6.356133367747596,-6.502948131450275,2.3922487361273874
LM,38.29803276805453,20.5359722388309,1166563,-0.5380709492723525,-1.2455134314655538,2.905396483138378
LN,38.50912783732121,22.477482624840597,3823633,-0.32697588000567634,-1.2530448672092618,9.522991789566312
LO,38.64212049640665,21.331317380957266,4034112,-0.1939832209202379,0.5029252360185623,10.047202609191555
LP,38.67924211952283,21.17263656882633,1198817,-0.15686159780405262,-0.191049793210901,2.9857270423684796
LQ,32.83508144878132,15.010803644412084,714007,-6.001022268545569,-2.1274925177778528,1.7782780927701152
LR,38.76043505877184,22.874093557542515,3860352,-0.07566865855504545,-1.5877062166023137,9.614442704317044
LS,44.02751534883235,24.67391761675696,2683266,5.191411631505467,0.01958697148086941,6.6828380462304935
LT,38.868498756734354,22.64562374211091,3860800,0.03239503940746857,-0.8949860380682253,9.615558475710827
LU,36.321936617975354,20.49783305428352,2444447,-2.514167099351532,0.35617936762672997,6.088044723703871
LV,34.597958598778916,18.901272715111876,1266581,-4.238145118547969,-0.4728498031319859,3.1544974279227866
LW,34.83021110221069,16.670302480123684,1027417,-4.0058926151161955,-1.0730412975703203,2.5588448618005053
LX,40.52187561602464,15.667822748320903,537722,1.6857718986977517,-0.9253330899625283,1.3392295209998388
LY,39.45549103276948,18.839048993348932,1020828,0.6193873154425944,1.4158341926981919,2.542434554403992
LZ,41.947553806051964,17.792111665171742,548219,3.1114500887250784,-1.630997317502846,1.3653729413581936
M?,56.164801012218504,29.610768777860134,614887,17.32869729489162,-0.20090593529717893,1.5314136718955667
MM,34.55979060219296,16.775950943281032,143459,-4.276313115133924,-5.544383315817647,0.3572934115641835
